,id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity,Embedded_text,sent_scores,compound_scores
101,1053384172025405440,2020-09-20 03:07:08,4,Twitter Web App,Kman411,2,SaintKateriCtr Obama 2013Sea levels are rising due to climate change potentially threatening US citiesObama 2019Buys 15 million dollar mansion on water in Marthas VineyardGlobal warmingclimate change BSThe goalglobal govt,Kman411K,"New York, USA",False,288,21,-0.0625,0.6875,SaintKateriCtr Obama Sea levels are rising due to climate change potentially threatening US citiesObama Buys  million dollar mansion on water in Marthas VineyardGlobal warmingclimate change BSThe goalglobal govt,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.5267}",-0.5267
102,1053384172025405440,2020-09-20 03:05:42,0,Twitter Web App,Kman411,0,AP Obama 2013Sea levels are rising due to climate change potentially threatening US citiesObama 2019Buys 15 million dollar mansion on water in Marthas VineyardGlobal warmingclimate change BSThe goalglobal govt,Kman411K,"New York, USA",False,288,21,-0.0625,0.6875,AP Obama Sea levels are rising due to climate change potentially threatening US citiesObama Buys  million dollar mansion on water in Marthas VineyardGlobal warmingclimate change BSThe goalglobal govt,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.5267}",-0.5267
103,2184934963,2020-09-18 17:13:37,1,Twitter Web App,GO GREEN,8,There is nothing Just about allowing yet more gas fossil fuels pouring petrol on the flames of global warming fueling more devastating climate change Parliament votes to allow gas projects in the Just Transition Fund,ECOWARRIORSS,,False,23415,20439,0.0,0.5,There is nothing Just about allowing yet more gas fossil fuels pouring petrol on the flames of global warming fueling more devastating climate change Parliament votes to allow gas projects in the Just Transition Fund,"{'neg': 0.117, 'neu': 0.793, 'pos': 0.09, 'compound': -0.4754}",-0.4754
104,1027254121160736768,2020-09-16 15:34:46,0,Tumblr,Edwin Valdez,0,Climate Change Please Climate Science Information Center Please US for cosmetics that again everyone Climate Science Information Center earth Climate Change by the Numbers Humans have caused about 10C 18F of global warming,EdwinValdezEXD,"USA, New York",False,719,4997,-0.0666666666666666,0.0666666666666666,Climate Change Please Climate Science Information Center Please US for cosmetics that again everyone Climate Science Information Center earth Climate Change by the Numbers Humans have caused about C F of global warming,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.6369}",0.6369
105,1210660495033880580,2020-09-16 13:58:46,1,Twitter for iPhone,Self Driving Containers 🇺🇸,1,LSorecaEU vonderleyen The New Boss In The House She SPOKE UP TODAYShe Mansion 5 Things To The Big House1 Climate Change 2 Coronavirus Robots3 Brexit not on my plan4 Technology 100 on my plan 5 MigrationsFighting global warming,SelfContainers,"Newark, NJ USA 🇱🇷",False,30,369,0.0454545454545454,0.1848484848484848,LSorecaEU vonderleyen The New Boss In The House She SPOKE UP TODAYShe Mansion  Things To The Big House Climate Change  Coronavirus Robots Brexit not on my plan Technology  on my plan  MigrationsFighting global warming,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.1531}",0.1531
106,974356729856053248,2020-02-06 05:17:18,161,Granite Media,Far & Wide,883,Yes thats right Every single country,FarandWidecom,"San Francisco, CA",False,28125,16,0.1071428571428571,0.375,Yes thats right Every single country,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",0.4019
107,935571142420717568,2020-09-15 19:21:06,1,Twitter for iPhone,Dr. Emperor-Elect Kraken,3,Molotov Cocktail now referred to as Climate Change Climate Crisis andor Global Warming ArsonExposed Climate Cult,TamaleDude,United States,False,1521,2514,0.0,0.0,Molotov Cocktail now referred to as Climate Change Climate Crisis andor Global Warming ArsonExposed Climate Cult,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.1531}",0.1531
108,123231225,2020-09-15 15:13:13,28,Twitter Web App,Citizens' Climate Lobby,53,Presidential candidate Joe Biden gave a major speech yesterday on the undeniable accelerating punishing reality of global warmingOur country amp our world need leaders from both parties to acknowledge the reality of climate change and then act,citizensclimate,Nationwide,True,37837,15492,0.03125,0.25,Presidential candidate Joe Biden gave a major speech yesterday on the undeniable accelerating punishing reality of global warmingOur country amp our world need leaders from both parties to acknowledge the reality of climate change and then act,"{'neg': 0.094, 'neu': 0.836, 'pos': 0.07, 'compound': -0.2263}",-0.2263
109,16917300,2020-09-14 23:16:34,0,Twitter Web App,stokesmorgan,0,Trump protocol for Global warming Endless fires in California Yet Trump says its due to poor Forest management So Keep the land clean sweep off leaves Clean up all debris Take care of fallen trees and hope for Early Winter Climate Change is fake,maryannstok,Queen  City ,False,76,242,-0.0395833333333333,0.5531250000000001,Trump protocol for Global warming Endless fires in California Yet Trump says its due to poor Forest management So Keep the land clean sweep off leaves Clean up all debris Take care of fallen trees and hope for Early Winter Climate Change is fake,"{'neg': 0.174, 'neu': 0.559, 'pos': 0.267, 'compound': 0.5667}",0.5667
110,418077788,2020-09-13 15:53:18,0,Twitter for Android,shoot_it_straight 338,0,myfox8 Right is this report out of the Newsome playbook You know the chapter that proves 3 people intentionally started the latest fires and he claimed them to be from global warming Funny how it stops at the boarders of Canada and Mexico climate change is a hoax,ScottSemonco,,False,953,1263,0.2671428571428571,0.4871428571428572,myfox Right is this report out of the Newsome playbook You know the chapter that proves  people intentionally started the latest fires and he claimed them to be from global warming Funny how it stops at the boarders of Canada and Mexico climate change is a hoax,"{'neg': 0.082, 'neu': 0.883, 'pos': 0.035, 'compound': -0.2732}",-0.2732
111,1289692584143544320,2020-09-12 03:06:03,0,Twitter for Android,🇯🇵 九龍_🔰株式投資/⛩️神社参拝/空手/中国語/英語,2,climate changeglobal warming,9ron358,,False,4387,4642,0.0,0.0,climate changeglobal warming,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.1531}",0.1531
112,1589268571,2020-09-11 17:05:47,1,Twitter for iPhone,Rogs,0,Climate Change is as soft a term as they come And people cant even stomach that Global Warming is the original description So get real people Im not an activist on it but I can call a spade a spade Pretty sure Gore was ahead of this climate weather BCStorm,RogueSquadron4,"Vancouver, BC",False,60,311,0.2375,0.5481481481481482,Climate Change is as soft a term as they come And people cant even stomach that Global Warming is the original description So get real people Im not an activist on it but I can call a spade a spade Pretty sure Gore was ahead of this climate weather BCStorm,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.836}",0.836
113,35886595,2020-09-11 15:05:17,0,Blog2Social APP,Newsdiary Online,0,Stakeholders in the environment sector have kicked against the method adopted in coal mining activities saying such mining and burning are responsible for global warming and climate change burning cause change climate coal global Mining Stakehol,newsdiaryonline,Abuja Nigeria,False,31557,9384,0.05,0.2625,Stakeholders in the environment sector have kicked against the method adopted in coal mining activities saying such mining and burning are responsible for global warming and climate change burning cause change climate coal global Mining Stakehol,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4404}",0.4404
114,1065747490950078465,2020-09-11 10:16:03,0,Twitter for Android,Marshall Petros,0,Climate Change Worlds Global Warming Fight ClimateChange climate,Marshall_Petros,"London, England",False,23,66,0.0,0.0,Climate Change Worlds Global Warming Fight ClimateChange climate,"{'neg': 0.255, 'neu': 0.588, 'pos': 0.157, 'compound': -0.25}",-0.25
115,1232339606189805569,2020-09-10 10:01:57,0,Twitter for Android,Jamie Quantick,1,The wild fires in America are yet another reason for governments around the world to step up their response to climate change and global warming What environmental catastrophe will it take for BorisJohnson to address this pressing issue ClimateChange wildfires2020 Climate,QuantickJamie,,False,9,52,0.05,0.2,The wild fires in America are yet another reason for governments around the world to step up their response to climate change and global warming What environmental catastrophe will it take for BorisJohnson to address this pressing issue ClimateChange wildfires Climate,"{'neg': 0.107, 'neu': 0.854, 'pos': 0.039, 'compound': -0.5859}",-0.5859
116,624387741,2020-09-08 14:43:45,0,Twitter for iPhone,Adam,0,Global warming increases the frequency and intensity of forest fires which in turn removes those forests CO2 uptake capacities from the equation thus accelerating global warming Climate change is all about these positive feedback loops Climate,chaffbaby,,False,90,875,0.0757575757575757,0.1818181818181818,Global warming increases the frequency and intensity of forest fires which in turn removes those forests CO uptake capacities from the equation thus accelerating global warming Climate change is all about these positive feedback loops Climate,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.7003}",0.7003
117,1174720295644667904,2020-09-07 23:00:48,1,Hootsuite Inc.,Fossil Free USA,1,Chevron JPMorgan amp Barclays shareholders have endorsed resolutions re global warming amp climate change Pressure on energy firms from powerful investors is increasing rapidly Average investor support increased from 219 in 2019 to 327 in 2020,fossilfreeusa,"Albuquerque, NM",False,25,5,0.0499999999999999,0.4666666666666666,Chevron JPMorgan amp Barclays shareholders have endorsed resolutions re global warming amp climate change Pressure on energy firms from powerful investors is increasing rapidly Average investor support increased from  in  to  in ,"{'neg': 0.059, 'neu': 0.587, 'pos': 0.355, 'compound': 0.8442}",0.8442
118,19609660,2020-09-06 20:08:16,0,Twitter Web App,"Tom Gillispie, EDITOR/WRITER",0,climate change The 11TH HOUR FOR THE EARTH climatechange global warming,EDITORatWORK,"Rural Hall, North Carolina, USA",False,4191,3708,0.0,0.0,climate change The TH HOUR FOR THE EARTH climatechange global warming,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.1531}",0.1531
119,751836299850645504,2020-09-06 16:52:49,8,Twitter Web App,SwissGlaciers,20,Eiger Glacier Eigergletscher Swiss Alps 2015 2020 5 yearsThe repeat photos show that global warming has also affected the Eiger Glacier see Eiger Glacier Swiss glaciers climate change,SwissGlaciers,,False,570,454,0.0,0.0,Eiger Glacier Eigergletscher Swiss Alps    yearsThe repeat photos show that global warming has also affected the Eiger Glacier see Eiger Glacier Swiss glaciers climate change,"{'neg': 0.088, 'neu': 0.824, 'pos': 0.088, 'compound': 0.0}",0.0
120,1232531845184544768,2020-09-05 07:24:04,0,Twitter Web App,Climate change 2020,0,Go Live with Climate Change WebinarMeetings International is organizing Webinar on Climate Change and Global Warming will be hosted on December 14 2020 at 1000 AM GM1Join us for an hour of insights from expertsClimateChangeWebinar GlobalWarmingWebinar,warming2020,,False,42,183,0.0454545454545454,0.1666666666666666,Go Live with Climate Change WebinarMeetings International is organizing Webinar on Climate Change and Global Warming will be hosted on December   at  AM GMJoin us for an hour of insights from expertsClimateChangeWebinar GlobalWarmingWebinar,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
121,1269555358768353281,2020-09-05 03:07:27,0,Twitter for Android,9Dragons,0,curving CO2climate changecoping with global warmingSmart phone charger with solar panel is setting on the ground I wanna curving CO2 as possibleASLW,9Dragon358,,False,2,5,0.0,0.0,curving COclimate changecoping with global warmingSmart phone charger with solar panel is setting on the ground I wanna curving CO as possibleASLW,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
122,1085538980937060352,2020-09-04 10:42:32,0,Twitter Web App,The Harmony Project,1,How can we become stimulated to work at the peak of our ability to solve issues of climate change and global warming How can we weave sustainability into education DrTammiSinha will explore these questions at our event on the 23rd Sept UoW,HarmonyOrgUK,,False,358,280,0.0,0.0,How can we become stimulated to work at the peak of our ability to solve issues of climate change and global warming How can we weave sustainability into education DrTammiSinha will explore these questions at our event on the rd Sept UoW,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6808}",0.6808
123,819388633,2020-09-03 12:50:11,0,Twitter Web App,Jim Franklin,1,nmsaints87124 JustTheNews If there is anything that proves climate change is a lie its this from abcnews in 2008 ABCs FAKE 2008 GLOBAL WARMING SCARE said NYC would be underwater by 2015,Jimbos2002,12th and Penn NW Washington DC,False,1746,1283,-0.0666666666666666,0.3333333333333333,nmsaints JustTheNews If there is anything that proves climate change is a lie its this from abcnews in  ABCs FAKE  GLOBAL WARMING SCARE said NYC would be underwater by ,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.5904}",-0.5904
124,481961014,2020-09-02 15:05:27,0,LinkedIn,Dr/PhD Diego Fdez-Sevilla,0,People will take sides on climate change for as long as warming is not global Could my perspective help to unify criteria diegofdezsevillawordpress comJune 5 2015 Climate and Data Drinking From the Source by Diego FdezSevilla PhD Registered,SevillaDF,,False,70,114,-0.025,0.2,People will take sides on climate change for as long as warming is not global Could my perspective help to unify criteria diegofdezsevillawordpress comJune   Climate and Data Drinking From the Source by Diego FdezSevilla PhD Registered,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.5106}",0.5106
125,1060520425363591168,2020-09-02 04:44:59,0,Twitter Web App,Stuart,0,FYISkyTV SkyNews skytv Last week pontificating on global warming and climate changethis week jetting off half way around the world with a film crew when archive footage could have been usedclimate change hypocrites,Stuart40864327,,False,0,4,-0.0555555555555555,0.0777777777777777,FYISkyTV SkyNews skytv Last week pontificating on global warming and climate changethis week jetting off half way around the world with a film crew when archive footage could have been usedclimate change hypocrites,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.1531}",0.1531
126,16852687,2020-09-01 13:05:56,0,Twitter Web App,Erin Brennan,0,Ice sheets in Greenland and Antarctica whose melting rates are rapidly increasing have raised the global sea level by 18cm since the 1990s and are matching the Intergovernmental Panel on Climate Changes worstcase climate warming scenarios,ErinBrennan,"Louisville, Kentucky",False,905,1256,0.0,0.0,Ice sheets in Greenland and Antarctica whose melting rates are rapidly increasing have raised the global sea level by cm since the s and are matching the Intergovernmental Panel on Climate Changes worstcase climate warming scenarios,"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.1531}",0.1531
127,1242279008,2020-09-01 04:30:00,0,Twitter for Advertisers (legacy),GED_Project,3,What price would we have to pay for the emission of one tonne of CO2 to cover all costs Using a climate model to calculate the impact of additional CO2 emissions on global warming and climate change could be the answer,GED_Tweet,Bertelsmann Stiftung,False,4063,1565,0.0,0.0,What price would we have to pay for the emission of one tonne of CO to cover all costs Using a climate model to calculate the impact of additional CO emissions on global warming and climate change could be the answer,"{'neg': 0.037, 'neu': 0.921, 'pos': 0.042, 'compound': 0.0516}",0.0516
128,28453911,2020-08-30 16:02:13,0,Twitter for iPhone,somedaygirl,0,SundayThoughts Climate change global warming,somedaygirl,NE,False,832,3917,0.0,0.0,SundayThoughts Climate change global warming,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.1531}",0.1531
129,23638544,2020-08-28 15:01:01,20,Hootsuite Inc.,IUCN,48,Coral reefs are among the most threatened ecosystems on Earth largely due to unprecedented global warming and climate changesLearn about the measures we can take to ensure their survival in our Issues Brief IucnOcean,IUCN,"Gland, Switzerland",True,155848,2021,0.195,0.4216666666666667,Coral reefs are among the most threatened ecosystems on Earth largely due to unprecedented global warming and climate changesLearn about the measures we can take to ensure their survival in our Issues Brief IucnOcean,"{'neg': 0.088, 'neu': 0.8, 'pos': 0.112, 'compound': -0.024}",-0.024
130,2373909360,2020-08-28 14:25:01,0,News Users,Upstract News,0,RNC RNC Climate Change amp Global Warming Hurricanes and fires Science says climate change is here but the RNC refuses to believe via,upstractcom,,False,1742,1,0.0,0.0,RNC RNC Climate Change amp Global Warming Hurricanes and fires Science says climate change is here but the RNC refuses to believe via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
131,1184096843229089793,2020-08-26 07:30:06,1,Twitter Web App,Zubin Mistry,0,Climate change amp Global Warming via YouTube ClimateChange climate globalwarming climateconciousnetwork Contact Climate Conscious Network Website Email climateconsciousnetworkgmailcom,ZubinMistry5,"Surat, India",False,34,24,0.05,0.25,Climate change amp Global Warming via YouTube ClimateChange climate globalwarming climateconciousnetwork Contact Climate Conscious Network Website Email climateconsciousnetworkgmailcom,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
132,1271954190798147589,2020-08-25 13:47:53,0,Twitter for Android,Kemo Phatty,2,A child in Gunjure is motivated to grow more than 1000 trees of different seedlings to protect a generation yet unborn against global Warming and Climate change impacts End ClimateEmergency,KemoPhatty,Republic of The Gambia,False,40,24,0.1666666666666666,0.3666666666666667,A child in Gunjure is motivated to grow more than  trees of different seedlings to protect a generation yet unborn against global Warming and Climate change impacts End ClimateEmergency,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6808}",0.6808
133,610076827,2020-08-25 00:44:54,0,Twitter for iPhone,Chris Fox,1,Despite the pandemic support for action to curb climate change has not diminished Backing for government to do more to deal with global warming at 68 percent in May of 2018 was at the same level in 2020 according to the survey issued Monday jswatz,ChristopherNFox,"Boston, MA",False,18451,15267,0.15,0.18125,Despite the pandemic support for action to curb climate change has not diminished Backing for government to do more to deal with global warming at  percent in May of  was at the same level in  according to the survey issued Monday jswatz,"{'neg': 0.079, 'neu': 0.882, 'pos': 0.038, 'compound': -0.1857}",-0.1857
134,1296175266042195970,2020-08-24 21:48:27,0,Twitter Web App,Up Daily Infoo,0,Check out A Climate for Change Global Warming Facts for Faith Based Decisions Book by Andrew Farley and Katharine Hayhoe Pdf Download climate climatechange environment nature globalwarming climatecrisis climateaction savetheplanet earth,UpDailyInfo,Chicago,False,59,298,0.0,0.0,Check out A Climate for Change Global Warming Facts for Faith Based Decisions Book by Andrew Farley and Katharine Hayhoe Pdf Download climate climatechange environment nature globalwarming climatecrisis climateaction savetheplanet earth,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.5267}",0.5267
135,322887934,2020-08-24 15:16:00,0,Buffer,FORESTS FOREVER,1,Although temporary changes can help you need to reduce CO2 permanently to make a dent in global warming said Prof Piers Forster from the University of Leeds climate pandemic,FORESTSFOREVER,"Berkeley, CA",False,358,162,0.0,0.0,Although temporary changes can help you need to reduce CO permanently to make a dent in global warming said Prof Piers Forster from the University of Leeds climate pandemic,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5106}",0.5106
136,213367093,2020-08-22 17:54:40,0,Twitter for iPad,Safe Climate Campaign,0,The link between climate change and bigger fires is inextricable Temperatures are two to three degrees F warmer now than they wouldve been without global warming KendraWrites jswatz Protect the West and our Climate Demand CleanerCars,safe_climate,"Washington, DC",False,1732,700,0.0,0.25,The link between climate change and bigger fires is inextricable Temperatures are two to three degrees F warmer now than they wouldve been without global warming KendraWrites jswatz Protect the West and our Climate Demand CleanerCars,"{'neg': 0.049, 'neu': 0.786, 'pos': 0.164, 'compound': 0.5197}",0.5197
137,480253767,2020-08-20 17:41:11,0,Twitter Web App,ENERCO Energy Solutions LLP 🇮🇳 🔆 (Estd. 2009),1,Climate Change and Global Warming is the biggest problem considered by millennialsWe know our prioritiesclimate ClimateCrisis GlobalWarming Sustainable RenewableEnergy ClimateChange,EnercoEnergy,India,False,191,1,0.0,0.0,Climate Change and Global Warming is the biggest problem considered by millennialsWe know our prioritiesclimate ClimateCrisis GlobalWarming Sustainable RenewableEnergy ClimateChange,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}",-0.4019
138,483248746,2020-08-20 09:14:48,0,Twitter for iPhone,Ajai Malhotra,0,Due to COVID19 pandemic impact only first section of IPCC report on science of global warming will be ready for Glasgow COP26 in November 2021 Other two sections climate change impacts amp ways to cut GHG emissions amp IPCC synthesis report will follow only in 2022,AjaiMalhotra,"Gurugram, Delhi-NCR, India",False,430,527,0.0285714285714285,0.5119047619047619,Due to COVID pandemic impact only first section of IPCC report on science of global warming will be ready for Glasgow COP in November  Other two sections climate change impacts amp ways to cut GHG emissions amp IPCC synthesis report will follow only in ,"{'neg': 0.051, 'neu': 0.85, 'pos': 0.1, 'compound': 0.25}",0.25
139,1035051916630413312,2020-08-20 04:29:29,1,Twitter for Android,Mkyari,2,The main greenhouse gas is not counted as an airpollutant because it does not appear to affect health However there are links between climate change amp global warming such as the atmospheric concentration of some pollutants in the air,IamMkyari,Borno ,False,1225,3076,0.0416666666666666,0.2083333333333333,The main greenhouse gas is not counted as an airpollutant because it does not appear to affect health However there are links between climate change amp global warming such as the atmospheric concentration of some pollutants in the air,"{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.1531}",0.1531
140,619463953,2020-08-19 15:08:33,0,Twitter for iPad,Tigran Haas,1,3 Questions Asegun Henry on five grand thermal challenges to stem the tide of global warming Our mission here is to save humanity from extinction due to climate change says MIT professor MIT KTHresearch GretaThunberg LeoDiCaprio algore climate,tigranhaas,"Terra and Stockholm, Sweden",False,5941,5452,0.125,0.4583333333333333, Questions Asegun Henry on five grand thermal challenges to stem the tide of global warming Our mission here is to save humanity from extinction due to climate change says MIT professor MIT KTHresearch GretaThunberg LeoDiCaprio algore climate,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.6249}",0.6249
141,2224271,2020-08-18 14:57:51,1,Twitter Web App,Gary McFarlane,3,New research reveals effect of global warming on Greenland ice melt high sensitivity of the polar regions to climate change via physorgcom climate science SciChat environment,GaryM,"Medicine Hat, Alberta, Canada",False,4667,3776,0.0532575757575757,0.3111363636363636,New research reveals effect of global warming on Greenland ice melt high sensitivity of the polar regions to climate change via physorgcom climate science SciChat environment,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.1531}",0.1531
142,1331133278,2020-08-18 03:39:10,0,IFTTT,POPapers,0,Climate JC The Role of Tropical Midlatitude and Polar CloudRadiative Changes for the Midlatitude Circulation Response to Global Warming,geomatlab,,False,734,60,-0.0416666666666666,0.125,Climate JC The Role of Tropical Midlatitude and Polar CloudRadiative Changes for the Midlatitude Circulation Response to Global Warming,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
143,991551002649219072,2020-08-17 10:24:22,0,WordPress.com,Alex Kime,0,How to make Seedboms UDBHAVA plantation Environment climate change globalwarming,alexander_kime,Chicago Illinois,False,31,167,0.0,0.0,How to make Seedboms UDBHAVA plantation Environment climate change globalwarming,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
144,95418595,2020-08-17 09:00:43,0,Hootsuite Inc.,Daily Climate,0,Climate change is poised to thaw and undermine the soil beneath ConocoPhillips proposed Willow oil drilling project on Alaskas North Slope making its rigs and roads vulnerable to the same global warming the project will be aggravating,TheDailyClimate,"Bozeman, Mont.",False,17704,1370,-0.1666666666666666,0.2083333333333333,Climate change is poised to thaw and undermine the soil beneath ConocoPhillips proposed Willow oil drilling project on Alaskas North Slope making its rigs and roads vulnerable to the same global warming the project will be aggravating,"{'neg': 0.171, 'neu': 0.732, 'pos': 0.098, 'compound': -0.4019}",-0.4019
145,723261791149551617,2020-08-16 14:30:07,0,Hootsuite Inc.,Coalition for Urban Transitions,2,The COVID19 crisis presents an opportunity to change course a make or break moment for global climate targets The world could avoid 03C of global warming by 2050 if governments invest in green recovery BuildBackBetter Read on CarbonBrief,CoalitionUrban,"Washington, DC; London, UK",False,3661,2253,-0.0666666666666666,0.0999999999999999,The COVID crisis presents an opportunity to change course a make or break moment for global climate targets The world could avoid C of global warming by  if governments invest in green recovery BuildBackBetter Read on CarbonBrief,"{'neg': 0.148, 'neu': 0.749, 'pos': 0.103, 'compound': -0.4404}",-0.4404
146,125688798,2020-08-15 15:46:43,2,Twitter Web App,Shashank Johri,3,PrafullSundriy1 and I talked about Global Warming and Climate change with students of Hillman School Agra A humble attempt to take Climate discourse to schools Happy Independence day Sustainability climatechange Globalwarming indianindependenceday environment,shankjohri,Bangalore,False,127,211,0.2,0.4666666666666666,PrafullSundriy and I talked about Global Warming and Climate change with students of Hillman School Agra A humble attempt to take Climate discourse to schools Happy Independence day Sustainability climatechange Globalwarming indianindependenceday environment,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.5719}",0.5719
147,1331133278,2020-08-14 03:39:16,0,IFTTT,POPapers,1,Climate JC Seasonal Dependency of Tropical Precipitation Change under Global Warming,geomatlab,,False,734,60,0.0,0.0,Climate JC Seasonal Dependency of Tropical Precipitation Change under Global Warming,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}",0.1531
148,2829769462,2020-08-13 07:51:16,0,Twitter for iPad,Jean Gull,0,nature beloved sun childrens book icemelt is normal global warming is not happening climate change is normal michaelchrichton stateoffear,jeanflwrchild,,False,19,45,0.25,0.575,nature beloved sun childrens book icemelt is normal global warming is not happening climate change is normal michaelchrichton stateoffear,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.5994}",0.5994
149,1148614192116719616,2020-08-12 15:23:24,1,Twitter Web App,FactChecker76,1,Littleknown verifiable climate change fact 3Global warming is primarily higher nighttime lows especially in winter and near the polesClimate ClimateChange ClimateEmergency ClimateCrisis NetZero ClimateAction ClimateAngst Carbon Details,FChecker76,United States,False,2404,4961,0.1166666666666666,0.6333333333333333,Littleknown verifiable climate change fact Global warming is primarily higher nighttime lows especially in winter and near the polesClimate ClimateChange ClimateEmergency ClimateCrisis NetZero ClimateAction ClimateAngst Carbon Details,"{'neg': 0.068, 'neu': 0.871, 'pos': 0.061, 'compound': -0.0516}",-0.0516
150,732670138646974465,2020-08-11 18:28:14,0,Twitter for iPhone,Bjørn Levi Bang,4,Amerikanerne har funnet ut at det finnes fiktive kriser og s finnes det virkelige kriser Exclusive Poll Amid Covid19 Americans Dont Care About Climate Change Anymore The Global Warming Policy Forum GWPF,Bjorn_L_Bang,,False,292,406,0.0,0.0,Amerikanerne har funnet ut at det finnes fiktive kriser og s finnes det virkelige kriser Exclusive Poll Amid Covid Americans Dont Care About Climate Change Anymore The Global Warming Policy Forum GWPF,"{'neg': 0.078, 'neu': 0.83, 'pos': 0.092, 'compound': -0.1351}",-0.1351
151,732670138646974465,2020-08-11 04:44:57,0,Twitter for iPhone,Bjørn Levi Bang,0,Exclusive Poll Amid Covid19 Americans Dont Care About Climate Change Anymore The Global Warming Policy Forum GWPF,Bjorn_L_Bang,,False,292,406,0.0,0.0,Exclusive Poll Amid Covid Americans Dont Care About Climate Change Anymore The Global Warming Policy Forum GWPF,"{'neg': 0.14, 'neu': 0.694, 'pos': 0.166, 'compound': -0.1351}",-0.1351
152,154266844,2020-08-08 05:29:57,0,Twitter Web App,"Tom Gillispie, WRITER/EDITOR",0,deserts TURNING DESERTS INTO FORESTS climate change CO2 global warming forests,SptsGuy1,"Rural Hall, NC",False,2281,2155,0.0,0.0,deserts TURNING DESERTS INTO FORESTS climate change CO global warming forests,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}",0.1531
153,949026955239854080,2020-08-07 20:46:19,1,Twitter for iPhone,Bhagyashree भाग्यश्री,2,Global warming and climate change made number of rainy days to decrease but the intensity of rainfall has increased in India a country depending upon monsoon for its agriculture sectorenvironment ClimateCrisis ClimateChange Monsoon2020,me_Bhagyashree,,False,2661,189,0.0,0.0,Global warming and climate change made number of rainy days to decrease but the intensity of rainfall has increased in India a country depending upon monsoon for its agriculture sectorenvironment ClimateCrisis ClimateChange Monsoon,"{'neg': 0.037, 'neu': 0.8, 'pos': 0.163, 'compound': 0.4497}",0.4497
154,24882838,2020-08-05 19:38:13,0,IFTTT,Wetter-Center.de,0,Climate News Analyzing marine ecosystems from 6000 to 5000 years ago to anticipate changes caused by global warming,meteomara,"Prenzlauer Berg, Berlin, DE",False,2116,1786,0.0,0.0,Climate News Analyzing marine ecosystems from  to  years ago to anticipate changes caused by global warming,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}",0.1531
155,1104182415545622528,2020-07-31 08:19:01,0,Twitter for iPhone,bronie,0,Global warming climate change,bronie_adelaide,"Adelaide, South Australia",False,23,56,0.0,0.0,Global warming climate change,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.1531}",0.1531
